Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Kensington Market,43.6552136,-79.4022604,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
Kensington Market,43.6552136,-79.4022604,Trinity Common,43.65658951604609,-79.4027605130573,Bar
Kensington Market,43.6552136,-79.4022604,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
Kensington Market,43.6552136,-79.4022604,Wanda's Pie in the Sky,43.656162824734984,-79.40263037274666,Bakery
Kensington Market,43.6552136,-79.4022604,Big Fat Burrito,43.65607191076809,-79.40258445136877,Burrito Place
Kensington Market,43.6552136,-79.4022604,Hanabusa Cafe,43.654643265757464,-79.40062636492314,Café
Kensington Market,43.6552136,-79.4022604,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
Kensington Market,43.6552136,-79.4022604,Nu Bügel,43.65554660380164,-79.40252785873975,Bagel Shop
Kensington Market,43.6552136,-79.4022604,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
Kensington Market,43.6552136,-79.4022604,Dolce Gelato Kensington,43.655278818606426,-79.40232570967991,Ice Cream Shop
Kensington Market,43.6552136,-79.4022604,Bunner's Bake Shop,43.655655031503564,-79.40246748520138,Bakery
Kensington Market,43.6552136,-79.4022604,Ronnie's Local 069,43.65510395092381,-79.40267546214012,Bar
Kensington Market,43.6552136,-79.4022604,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
Kensington Market,43.6552136,-79.4022604,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
Kensington Market,43.6552136,-79.4022604,Grasshopper,43.65757329774803,-79.40215928821414,Vegetarian / Vegan Restaurant
Kensington Market,43.6552136,-79.4022604,Voodoo Child,43.65695821626081,-79.40546029795985,Café
Kensington Market,43.6552136,-79.4022604,Pizzeria Via Mercanti,43.65407077215065,-79.40192005863022,Italian Restaurant
Kensington Market,43.6552136,-79.4022604,Carmen's City Market,43.65764732156707,-79.40162631000557,Supermarket
Kensington Market,43.6552136,-79.4022604,Fresco's Fish & Chips,43.6541454478424,-79.40180347428756,Fish & Chips Shop
Kensington Market,43.6552136,-79.4022604,El Rey,43.652764,-79.400048,Cocktail Bar
Kensington Market,43.6552136,-79.4022604,Blue Banana Market,43.65566895683622,-79.40255063337135,Furniture / Home Store
Kensington Market,43.6552136,-79.4022604,Pancho y Emiliano,43.65447207921505,-79.401968986357,Mexican Restaurant
Kensington Market,43.6552136,-79.4022604,Thirsty and Miserable,43.65456533618983,-79.4015827891908,Beer Bar
Kensington Market,43.6552136,-79.4022604,Toronto Popcorn Co,43.65502850858242,-79.39950090464713,Snack Place
Kensington Market,43.6552136,-79.4022604,Thai Country Kitchen,43.65615859831661,-79.39942261134613,Thai Restaurant
Kensington Market,43.6552136,-79.4022604,Our Spot,43.654720214861456,-79.40085899084721,Café
Kensington Market,43.6552136,-79.4022604,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
Kensington Market,43.6552136,-79.4022604,I Deal Coffee,43.65505778213131,-79.40325401691655,Coffee Shop
Kensington Market,43.6552136,-79.4022604,½ oz. Cocktail Emporium,43.653371463735276,-79.40021853715685,Liquor Store
Kensington Market,43.6552136,-79.4022604,Pow Wow Cafe,43.65410919456478,-79.40177892237044,Taco Place
Kensington Market,43.6552136,-79.4022604,A & C World,43.65740880302916,-79.39984655786655,Gaming Cafe
Kensington Market,43.6552136,-79.4022604,Krispy Kreme,43.65583357917441,-79.3994168504878,Donut Shop
Kensington Market,43.6552136,-79.4022604,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
Kensington Market,43.6552136,-79.4022604,Courage My Love,43.653248372136495,-79.40015802843716,Thrift / Vintage Store
Kensington Market,43.6552136,-79.4022604,Fresca Pizza & Pasta,43.65767178765488,-79.40192098444325,Pizza Place
Kensington Market,43.6552136,-79.4022604,Free Times Cafe,43.657662,-79.402368,Music Venue
Kensington Market,43.6552136,-79.4022604,The Cloak and Dagger,43.65693093368426,-79.40566290389248,Pub
Kensington Market,43.6552136,-79.4022604,Isshin Ramen 一心,43.65651655724417,-79.40694540739058,Ramen Restaurant
Kensington Market,43.6552136,-79.4022604,Handlebar,43.652898792690486,-79.40130476536174,Bar
Kensington Market,43.6552136,-79.4022604,Krudar Muay Thai,43.6528148810904,-79.40136827128343,Martial Arts Dojo
Kensington Market,43.6552136,-79.4022604,She Said Boom!,43.657137075879916,-79.40472596142499,Record Shop
Kensington Market,43.6552136,-79.4022604,Jumbo Empanadas,43.65483086424975,-79.40209828955608,Café
Kensington Market,43.6552136,-79.4022604,Creatron Inc.,43.657265,-79.40336,Electronics Store
Kensington Market,43.6552136,-79.4022604,Top Gun Steak,43.65503882315101,-79.40216670893439,Sandwich Place
Kensington Market,43.6552136,-79.4022604,Dipped,43.654919660516846,-79.40015425072664,Donut Shop
Kensington Market,43.6552136,-79.4022604,Manic Coffee,43.656684355245964,-79.40703202630826,Café
Kensington Market,43.6552136,-79.4022604,Anh Dao,43.6562166496578,-79.39926507682435,Vietnamese Restaurant
Kensington Market,43.6552136,-79.4022604,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
Kensington Market,43.6552136,-79.4022604,Fancy Franks,43.6574804927611,-79.40273257272881,Hot Dog Joint
Kensington Market,43.6552136,-79.4022604,4 Life Natural Foods,43.6552749938635,-79.40237389544615,Farmers Market
Kensington Market,43.6552136,-79.4022604,Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
Kensington Market,43.6552136,-79.4022604,One Zo Tapioca,43.65660806239219,-79.39942623739408,Bubble Tea Shop
Kensington Market,43.6552136,-79.4022604,Sheherzade,43.656658800835054,-79.40696895427777,Persian Restaurant
Kensington Market,43.6552136,-79.4022604,Mother's Dumplings,43.65710501801941,-79.39955196237875,Dumpling Restaurant
Kensington Market,43.6552136,-79.4022604,The Beguiling Market,43.657519808769194,-79.40212180674555,Comic Shop
Kensington Market,43.6552136,-79.4022604,Pho Hung,43.654434,-79.398883,Vietnamese Restaurant
Kensington Market,43.6552136,-79.4022604,Market 707,43.652127706758996,-79.40484420479436,Food Court
Kensington Market,43.6552136,-79.4022604,Petit Nuage,43.65171670538228,-79.40399906956775,Dessert Shop
Kensington Market,43.6552136,-79.4022604,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
Kensington Market,43.6552136,-79.4022604,Sneaky Dee's,43.65634906243686,-79.40764590401695,Bar
Kensington Market,43.6552136,-79.4022604,Ajisen Ramen 味千拉麵,43.65391272417607,-79.39859327119643,Ramen Restaurant
Kensington Market,43.6552136,-79.4022604,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant
Kensington Market,43.6552136,-79.4022604,The Hideout,43.65655707458983,-79.4071272909934,Bar
Kensington Market,43.6552136,-79.4022604,College Backpackers,43.65683749268775,-79.40320279537319,Bed & Breakfast
Kensington Market,43.6552136,-79.4022604,The Hogtown Vegan,43.657007,-79.405302,Vegetarian / Vegan Restaurant
Kensington Market,43.6552136,-79.4022604,Sheba Ethiopian,43.656685815602685,-79.40682692461255,Ethiopian Restaurant
Kensington Market,43.6552136,-79.4022604,Booster Juice,43.658016,-79.3993,Smoothie Shop
Kensington Market,43.6552136,-79.4022604,Gwartzman's Art Supplies,43.657299751776655,-79.39984590886463,Arts & Crafts Store
Kensington Market,43.6552136,-79.4022604,Maison Close Est. 1888,43.653208,-79.399785,Bistro
Kensington Market,43.6552136,-79.4022604,Hopper Coffee,43.65747902025938,-79.40269107981976,Coffee Shop
Kensington Market,43.6552136,-79.4022604,Aunties & Uncles,43.657002319344706,-79.40664730258456,Breakfast Spot
Grange Park,43.6521919,-79.3921942591534,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
Grange Park,43.6521919,-79.3921942591534,Aboveground Art Supplies,43.652645648070006,-79.3909251764317,Arts & Crafts Store
Grange Park,43.6521919,-79.3921942591534,Grange Park,43.652487552998565,-79.39205307540142,Park
Grange Park,43.6521919,-79.3921942591534,Ontario College of Art and Design University (OCADU),43.65280251171013,-79.3910743699992,University
Grange Park,43.6521919,-79.3921942591534,Manpuku まんぷく,43.653612411792935,-79.39061276446213,Japanese Restaurant
Grange Park,43.6521919,-79.3921942591534,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
Grange Park,43.6521919,-79.3921942591534,Provo Food Bar,43.654293123974384,-79.39178769369552,Tapas Restaurant
Grange Park,43.6521919,-79.3921942591534,YYoga,43.64972499320129,-79.39198265471717,Yoga Studio
Grange Park,43.6521919,-79.3921942591534,Karine's,43.653698928318526,-79.39074313568692,Breakfast Spot
Grange Park,43.6521919,-79.3921942591534,Norma Ridley Members’ Lounge,43.65278556636435,-79.39229314655985,Art Gallery
Grange Park,43.6521919,-79.3921942591534,MEC,43.64939,-79.394006,Sporting Goods Shop
Grange Park,43.6521919,-79.3921942591534,Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
Grange Park,43.6521919,-79.3921942591534,Omg! Oh My Gyro!,43.6500639687058,-79.39110371201055,Souvlaki Shop
Grange Park,43.6521919,-79.3921942591534,Helena's Magic Kitchen,43.6537970351196,-79.39116758610888,Restaurant
Grange Park,43.6521919,-79.3921942591534,Bar Hop Brewco,43.649068842850404,-79.39345567330301,Beer Bar
Grange Park,43.6521919,-79.3921942591534,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
Grange Park,43.6521919,-79.3921942591534,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop
Grange Park,43.6521919,-79.3921942591534,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
Grange Park,43.6521919,-79.3921942591534,Sin and Redemption,43.65466135819523,-79.39173728227614,Bar
Grange Park,43.6521919,-79.3921942591534,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
Grange Park,43.6521919,-79.3921942591534,Red Eye Espresso,43.65114970183438,-79.39014599464723,Café
Grange Park,43.6521919,-79.3921942591534,Café Crêpe,43.64994045003638,-79.3909491448013,French Restaurant
Grange Park,43.6521919,-79.3921942591534,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
Grange Park,43.6521919,-79.3921942591534,Asian Legend 味香村,43.65360271388312,-79.39504693953127,Chinese Restaurant
Grange Park,43.6521919,-79.3921942591534,Chipotle Mexican Grill,43.64956,-79.39165,Mexican Restaurant
Grange Park,43.6521919,-79.3921942591534,Lush,43.64945931504611,-79.39413651823997,Cosmetics Shop
Grange Park,43.6521919,-79.3921942591534,lululemon  athletica,43.64930053147295,-79.39429631547799,Sporting Goods Shop
Grange Park,43.6521919,-79.3921942591534,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
Grange Park,43.6521919,-79.3921942591534,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Carafted Bean,43.6543408802583,-79.39135490977962,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
Grange Park,43.6521919,-79.3921942591534,Rudsak,43.64976788010008,-79.39143943185609,Boutique
Grange Park,43.6521919,-79.3921942591534,DAVIDsTEA,43.649101073017896,-79.39489708174436,Tea Room
Grange Park,43.6521919,-79.3921942591534,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
Grange Park,43.6521919,-79.3921942591534,Scotiabank Theatre,43.648829331652806,-79.39078229912828,Movie Theater
Grange Park,43.6521919,-79.3921942591534,John Fluevog Shoes,43.6499881760459,-79.39079046249388,Shoe Store
Grange Park,43.6521919,-79.3921942591534,Gift Shop,43.65415122702497,-79.39272898152333,Gift Shop
Grange Park,43.6521919,-79.3921942591534,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
Grange Park,43.6521919,-79.3921942591534,Little Nicky's,43.64901385191496,-79.39352086543202,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Aritzia,43.64959256644894,-79.39266403125242,Women's Store
Grange Park,43.6521919,-79.3921942591534,Big Trouble,43.653257406110924,-79.39654153390033,Cocktail Bar
Grange Park,43.6521919,-79.3921942591534,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Blaze Pizza,43.64906304786478,-79.39084761040422,Pizza Place
Grange Park,43.6521919,-79.3921942591534,Kekou Gelato House,43.65609938127313,-79.39271479734887,Ice Cream Shop
Grange Park,43.6521919,-79.3921942591534,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
Grange Park,43.6521919,-79.3921942591534,Ematei 絵馬亭,43.65115644866129,-79.38898951275146,Japanese Restaurant
Grange Park,43.6521919,-79.3921942591534,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
Grange Park,43.6521919,-79.3921942591534,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
Grange Park,43.6521919,-79.3921942591534,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store
Grange Park,43.6521919,-79.3921942591534,Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
Grange Park,43.6521919,-79.3921942591534,Swipe Books on Advertising & Design,43.64815607248922,-79.3940703226255,Bookstore
Grange Park,43.6521919,-79.3921942591534,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Kops Records,43.65051219841103,-79.38812570541256,Record Shop
Grange Park,43.6521919,-79.3921942591534,Thoroughbred Food & Drink,43.64900182395426,-79.39157569644912,Restaurant
Grange Park,43.6521919,-79.3921942591534,Curry's Artist Supply,43.654373220047354,-79.39100695118707,Arts & Crafts Store
Grange Park,43.6521919,-79.3921942591534,Ebisu,43.650345,-79.388886,Japanese Restaurant
Grange Park,43.6521919,-79.3921942591534,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
Grange Park,43.6521919,-79.3921942591534,Nota Bene,43.6505120350372,-79.38813081159722,American Restaurant
Grange Park,43.6521919,-79.3921942591534,ClearlyContacts.ca - Queen St.,43.649713007431636,-79.39163405003372,Optical Shop
Grange Park,43.6521919,-79.3921942591534,Arc'teryx boutique,43.6497173142424,-79.39220151646148,Boutique
Grange Park,43.6521919,-79.3921942591534,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
Grange Park,43.6521919,-79.3921942591534,A-Game,43.650066509064295,-79.39049101881916,Café
Grange Park,43.6521919,-79.3921942591534,lululemon athletica,43.6494799,-79.39437,Sporting Goods Shop
Grange Park,43.6521919,-79.3921942591534,Gallery Sushi,43.6544805461278,-79.39063459151606,Sushi Restaurant
Grange Park,43.6521919,-79.3921942591534,EB Games,43.6489361368077,-79.3953942781761,Video Game Store
Grange Park,43.6521919,-79.3921942591534,Malabar Limited,43.650616980063944,-79.389945826656,Costume Shop
Grange Park,43.6521919,-79.3921942591534,Starbucks,43.65071767190139,-79.3875952564609,Coffee Shop
Grange Park,43.6521919,-79.3921942591534,Art Square Gallery & Cafe,43.65422714439051,-79.39253595754614,Art Gallery
Grange Park,43.6521919,-79.3921942591534,Me Va Me,43.65005490955589,-79.39055494048628,Middle Eastern Restaurant
Grange Park,43.6521919,-79.3921942591534,Horseshoe Tavern,43.6493390929762,-79.3959763512841,Music Venue
Grange Park,43.6521919,-79.3921942591534,Rialto Espresso Bar,43.648059,-79.389791,Café
Grange Park,43.6521919,-79.3921942591534,Icha Tea,43.65133601830261,-79.39736984238466,Tea Room
Grange Park,43.6521919,-79.3921942591534,Rosewood Chinese Cuisine,43.65317123090316,-79.39670982441321,Chinese Restaurant
Grange Park,43.6521919,-79.3921942591534,Morals Village 德庄,43.653478325286336,-79.39563324373957,Hotpot Restaurant
Grange Park,43.6521919,-79.3921942591534,Dim Sum King Seafood Restaurant,43.653430070396446,-79.39553945215319,Dim Sum Restaurant
Grange Park,43.6521919,-79.3921942591534,Zara,43.649533402642376,-79.3924629818029,Clothing Store
Grange Park,43.6521919,-79.3921942591534,Mean Bao,43.653594845554075,-79.39053380083392,Sandwich Place
Grange Park,43.6521919,-79.3921942591534,Hotel Ocho,43.649999794212526,-79.39660870907747,Hotel Bar
Grange Park,43.6521919,-79.3921942591534,AGO Espresso Bar,43.6541461873951,-79.39231147264867,Café
Grange Park,43.6521919,-79.3921942591534,Much Music Video Awards (MMVA's),43.64999294848099,-79.39054666005632,Music Venue
Grange Park,43.6521919,-79.3921942591534,Timbuk2 Toronto,43.649395604130326,-79.39288506650372,Luggage Store
Grange Park,43.6521919,-79.3921942591534,Peter Pan,43.649233467768255,-79.39359100892904,Bistro
Grange Park,43.6521919,-79.3921942591534,GoodLife Fitness Toronto Richmond John,43.64871695511453,-79.39206697894498,Gym
Grange Park,43.6521919,-79.3921942591534,Tuina.ca,43.65364690783921,-79.39466634879739,Massage Studio
Grange Park,43.6521919,-79.3921942591534,The Fifth & Terrace,43.649249809335,-79.38931975675418,Modern European Restaurant
Grange Park,43.6521919,-79.3921942591534,Est West,43.65358900352333,-79.39055356955164,Sandwich Place
Grange Park,43.6521919,-79.3921942591534,Yummy Yummy Dumpling 口口香餃子館,43.65369918349761,-79.39625877650388,Dumpling Restaurant
Grange Park,43.6521919,-79.3921942591534,Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
Grange Park,43.6521919,-79.3921942591534,Rolltation,43.65491791857301,-79.3874242454196,Japanese Restaurant
Grange Park,43.6521919,-79.3921942591534,Toronto Vegetarian Association,43.655953,-79.392854,Office
Grange Park,43.6521919,-79.3921942591534,Town Crier Pub,43.64811,-79.390198,Pub
Grange Park,43.6521919,-79.3921942591534,Jackman Hall,43.65409020565421,-79.39170490014942,Movie Theater
Grange Park,43.6521919,-79.3921942591534,The Rivoli,43.64912175120177,-79.39486837707334,Cocktail Bar
Grange Park,43.6521919,-79.3921942591534,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
Grange Park,43.6521919,-79.3921942591534,Kanga,43.64995450706355,-79.38935159751988,Pie Shop
Grange Park,43.6521919,-79.3921942591534,Sonic Boom,43.65075801567494,-79.39714776391418,Record Shop
